# expressionID, sessionQuesID, expTimestamp, gender, glasses, age, ethnicity, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement, smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch
5414, 30, 1512135202446, Female, No, 18 - 24, East Asian, 0, 7, 1, 1, 5, 0, 0, -15, 65, 0, 1, 0, 86, 0, 0, 0, 0, 1, 0, 0, 22, 0, 0, 98, 2, 14, 0, 0, 0, 0
5415, 30, 1512135202507, Female, No, 18 - 24, East Asian, 0, 2, 1, 1, 1, 0, 0, -9, 34, 0, 1, 0, 66, 0, 0, 0, 0, 1, 0, 0, 25, 0, 0, 98, 1, 12, 0, 0, 0, 0
5416, 30, 1512135202585, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -3, 12, 0, 1, 0, 49, 0, 0, 0, 0, 1, 0, 0, 24, 0, 0, 98, 1, 11, 0, 0, 0, 0
5417, 30, 1512135202657, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 2, 0, 35, 0, 0, 0, 0, 1, 0, 0, 24, 0, 0, 98, 1, 10, 0, 0, 0, 0
5418, 30, 1512135202737, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 2, 0, 36, 0, 0, 0, 0, 1, 0, 0, 23, 0, 0, 98, 1, 9, 0, 0, 0, 0
5419, 30, 1512135202801, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 4, 0, 28, 0, 0, 0, 0, 1, 0, 0, 23, 0, 0, 98, 1, 7, 0, 0, 0, 0
5420, 30, 1512135202864, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 9, 0, 24, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 98, 1, 6, 0, 0, 0, 0
5421, 30, 1512135202928, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 8, 0, 23, 0, 0, 1, 0, 1, 0, 0, 28, 0, 0, 98, 1, 6, 0, 0, 0, 0
5422, 30, 1512135202997, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 12, 0, 22, 0, 0, 0, 0, 1, 0, 0, 31, 0, 0, 98, 1, 6, 0, 0, 0, 0
5423, 30, 1512135203061, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -1, 7, 0, 13, 0, 30, 0, 0, 1, 0, 1, 0, 0, 34, 0, 0, 98, 1, 6, 0, 0, 0, 0
5424, 30, 1512135203133, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -2, 13, 0, 13, 0, 35, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 98, 2, 5, 0, 0, 0, 0
5425, 30, 1512135203201, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, -3, 25, 0, 8, 0, 44, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 98, 2, 4, 0, 0, 0, 0
5426, 30, 1512135203284, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 17, 0, 4, 0, 34, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 98, 2, 5, 0, 1, 0, 0
5427, 30, 1512135203350, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 21, 0, 3, 0, 32, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 98, 2, 5, 0, 2, 0, 0
5428, 30, 1512135203422, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 29, 0, 1, 0, 35, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 99, 3, 5, 0, 6, 0, 0
5429, 30, 1512135203482, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 1, 0, 0, -1, 46, 0, 2, 0, 43, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 98, 4, 4, 0, 14, 0, 0
5430, 30, 1512135203536, Female, No, 18 - 24, East Asian, 0, 0, 1, 1, 2, 2, 0, -6, 77, 0, 1, 0, 57, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 99, 3, 4, 0, 41, 0, 0
5431, 30, 1512135203595, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 1, 10, 0, -2, 71, 0, 2, 0, 48, 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 99, 2, 5, 0, 63, 0, 0
5432, 30, 1512135203668, Female, No, 18 - 24, East Asian, 0, 0, 1, 1, 3, 23, 0, -7, 89, 0, 2, 0, 60, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 98, 2, 6, 0, 70, 0, 0
5433, 30, 1512135203737, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 2, 4, 0, -4, 88, 0, 3, 0, 51, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 98, 1, 9, 0, 53, 0, 0
5434, 30, 1512135203814, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 5, 1, 0, -9, 95, 0, 4, 0, 64, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 98, 2, 10, 0, 35, 0, 0
5435, 30, 1512135203883, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 9, 0, 0, -11, 98, 0, 4, 0, 70, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 98, 2, 12, 0, 26, 0, 0
5436, 30, 1512135203949, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 7, 0, 0, -10, 97, 0, 6, 0, 65, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 99, 3, 15, 0, 15, 0, 0
5437, 30, 1512135204027, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 6, 0, 0, -9, 98, 0, 5, 0, 64, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 99, 2, 20, 0, 15, 0, 0
5438, 30, 1512135204094, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 8, 0, 0, -10, 98, 0, 5, 0, 67, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 99, 3, 27, 0, 15, 0, 0
5439, 30, 1512135204148, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 26, 0, 0, -15, 99, 0, 3, 0, 82, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 99, 3, 34, 0, 13, 0, 0
5440, 30, 1512135204213, Female, No, 18 - 24, East Asian, 0, 0, 2, 1, 36, 0, 0, -16, 100, 0, 3, 0, 86, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 99, 3, 42, 0, 17, 0, 0
5441, 30, 1512135204284, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 45, 0, 0, -17, 100, 0, 3, 0, 90, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 99, 3, 42, 0, 13, 0, 0
5442, 30, 1512135204344, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 44, 0, 0, -17, 100, 0, 3, 0, 90, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 99, 3, 38, 0, 20, 0, 0
5443, 30, 1512135204417, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 46, 0, 0, -18, 100, 0, 3, 0, 91, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 98, 3, 39, 0, 17, 0, 0
5444, 30, 1512135204487, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 46, 0, 0, -17, 100, 0, 2, 0, 91, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 99, 3, 39, 0, 20, 0, 0
5445, 30, 1512135204550, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 40, 0, 0, -17, 100, 0, 2, 0, 89, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 99, 2, 53, 0, 15, 0, 0
5446, 30, 1512135204611, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 45, 0, 0, -17, 100, 0, 2, 0, 91, 0, 0, 0, 0, 1, 0, 0, 90, 0, 0, 98, 3, 54, 0, 7, 0, 0
5447, 30, 1512135204671, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 38, 0, 0, -17, 100, 0, 3, 0, 89, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 99, 3, 49, 0, 9, 0, 0
5448, 30, 1512135204734, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 35, 0, 0, -17, 99, 0, 3, 0, 89, 0, 0, 0, 0, 1, 0, 0, 84, 0, 0, 99, 3, 45, 0, 6, 0, 0
5449, 30, 1512135204801, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 33, 0, 0, -17, 99, 0, 4, 0, 88, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 98, 3, 44, 0, 8, 0, 0
5450, 30, 1512135204860, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 30, 0, 0, -17, 99, 0, 4, 0, 87, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 99, 2, 44, 0, 5, 0, 0
5451, 30, 1512135204921, Female, No, 18 - 24, East Asian, 0, 1, 2, 1, 25, 0, 0, -17, 99, 0, 6, 0, 87, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 98, 2, 37, 0, 7, 0, 0
5452, 30, 1512135204982, Female, No, 18 - 24, East Asian, 0, 3, 1, 1, 19, 0, 0, -20, 98, 0, 9, 0, 90, 0, 0, 0, 0, 1, 0, 0, 64, 0, 0, 98, 3, 29, 0, 7, 0, 0
5453, 30, 1512135205052, Female, No, 18 - 24, East Asian, 0, 5, 1, 1, 14, 0, 0, -20, 96, 0, 10, 0, 90, 0, 0, 0, 0, 1, 1, 0, 53, 0, 0, 99, 3, 20, 0, 8, 0, 0
5454, 30, 1512135205116, Female, No, 18 - 24, East Asian, 0, 7, 1, 1, 11, 0, 0, -22, 91, 0, 10, 0, 93, 0, 0, 0, 0, 1, 2, 0, 41, 0, 0, 98, 3, 13, 0, 15, 0, 0
5455, 30, 1512135205172, Female, No, 18 - 24, East Asian, 0, 11, 1, 1, 9, 0, 0, -22, 84, 0, 11, 0, 94, 0, 0, 0, 0, 1, 2, 0, 29, 0, 0, 99, 4, 8, 0, 16, 0, 0
5456, 30, 1512135205232, Female, No, 18 - 24, East Asian, 0, 7, 1, 1, 5, 1, 0, -19, 66, 0, 8, 0, 89, 0, 0, 0, 0, 1, 2, 0, 20, 0, 0, 99, 4, 5, 0, 24, 0, 0
5457, 30, 1512135205288, Female, No, 18 - 24, East Asian, 0, 8, 1, 1, 5, 1, 0, -19, 54, 0, 8, 0, 89, 0, 0, 0, 0, 1, 1, 0, 13, 0, 0, 99, 4, 3, 0, 23, 0, 0
5458, 30, 1512135205344, Female, No, 18 - 24, East Asian, 0, 8, 1, 1, 9, 4, 0, -20, 53, 0, 9, 0, 92, 0, 0, 0, 0, 1, 1, 0, 10, 0, 0, 98, 5, 3, 0, 36, 0, 0
5459, 30, 1512135205400, Female, No, 18 - 24, East Asian, 0, 9, 1, 1, 9, 3, 0, -20, 56, 0, 8, 0, 93, 0, 0, 0, 0, 1, 1, 0, 10, 0, 0, 98, 7, 2, 0, 33, 0, 0
5460, 30, 1512135205464, Female, No, 18 - 24, East Asian, 0, 12, 1, 1, 8, 2, 0, -20, 55, 0, 8, 0, 94, 0, 0, 0, 0, 1, 1, 0, 9, 0, 0, 99, 9, 2, 0, 26, 0, 0
5461, 30, 1512135205531, Female, No, 18 - 24, East Asian, 0, 10, 1, 1, 5, 0, 0, -18, 46, 0, 6, 0, 88, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 99, 10, 2, 0, 14, 0, 0
5462, 30, 1512135205585, Female, No, 18 - 24, East Asian, 0, 9, 1, 1, 4, 0, 0, -16, 36, 0, 5, 0, 83, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 98, 11, 2, 0, 7, 0, 0
5463, 30, 1512135205638, Female, No, 18 - 24, East Asian, 0, 8, 0, 1, 3, 0, 0, -15, 28, 0, 7, 0, 79, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 98, 13, 1, 0, 6, 0, 0
5464, 30, 1512135205696, Female, No, 18 - 24, East Asian, 0, 12, 0, 1, 3, 0, 0, -17, 32, 0, 9, 0, 82, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 98, 13, 1, 0, 5, 0, 0
5465, 30, 1512135205756, Female, No, 18 - 24, East Asian, 0, 21, 0, 1, 3, 0, 0, -20, 35, 0, 13, 0, 86, 0, 0, 0, 0, 1, 0, 0, 6, 0, 0, 98, 14, 1, 0, 4, 0, 0
5466, 30, 1512135205819, Female, No, 18 - 24, East Asian, 0, 22, 0, 1, 3, 0, 0, -20, 34, 0, 14, 0, 86, 0, 0, 0, 0, 1, 1, 0, 5, 0, 0, 98, 13, 1, 0, 4, 0, 0
5467, 30, 1512135205881, Female, No, 18 - 24, East Asian, 0, 24, 0, 1, 2, 0, 0, -20, 28, 0, 18, 0, 83, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 98, 13, 1, 0, 4, 0, 0
5468, 30, 1512135205943, Female, No, 18 - 24, East Asian, 0, 12, 0, 1, 1, 0, 0, -16, 18, 0, 14, 0, 76, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 98, 12, 0, 0, 5, 0, 0
5469, 30, 1512135206021, Female, No, 18 - 24, East Asian, 0, 12, 0, 1, 1, 0, 0, -17, 19, 0, 14, 0, 76, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 99, 10, 0, 0, 7, 0, 0
5470, 30, 1512135206087, Female, No, 18 - 24, East Asian, 0, 17, 0, 1, 3, 0, 0, -21, 36, 0, 13, 0, 88, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 98, 10, 0, 0, 16, 0, 0
5471, 30, 1512135206149, Female, No, 18 - 24, East Asian, 0, 10, 0, 1, 10, 4, 0, -21, 45, 0, 9, 0, 92, 0, 0, 0, 0, 1, 2, 0, 4, 0, 0, 98, 10, 0, 0, 35, 0, 0
5472, 30, 1512135206217, Female, No, 18 - 24, East Asian, 0, 9, 0, 1, 4, 1, 0, -18, 36, 0, 8, 0, 87, 0, 0, 0, 0, 1, 2, 0, 5, 0, 0, 98, 9, 0, 0, 24, 0, 0
5473, 30, 1512135206267, Female, No, 18 - 24, East Asian, 0, 9, 0, 1, 3, 0, 0, -15, 29, 0, 5, 0, 81, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 98, 11, 0, 0, 5, 0, 0
5474, 30, 1512135206329, Female, No, 18 - 24, East Asian, 0, 3, 1, 1, 1, 0, 0, -9, 12, 0, 4, 0, 64, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 98, 12, 1, 0, 2, 0, 0
5475, 30, 1512135206388, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 39, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 98, 10, 1, 0, 0, 0, 0
5476, 30, 1512135206454, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 26, 1, 0, 0, 0, 1, 0, 0, 10, 0, 0, 98, 8, 1, 0, 0, 0, 0
5477, 30, 1512135206498, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 7, 1, 0, 0, 0, 1, 0, 0, 10, 0, 0, 98, 5, 1, 0, 0, 0, 0
5478, 30, 1512135206581, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 98, 3, 1, 0, 0, 0, 0
5479, 30, 1512135206637, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 99, 3, 1, 0, 0, 0, 0
5480, 30, 1512135206689, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 98, 2, 1, 0, 0, 0, 0
5481, 30, 1512135206749, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 98, 2, 1, 0, 0, 0, 0
5482, 30, 1512135206821, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 98, 1, 1, 0, 0, 0, 0
5483, 30, 1512135206881, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 7, 0, 0, 98, 1, 1, 0, 0, 0, 0
5484, 30, 1512135206934, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 98, 1, 2, 0, 0, 0, 0
5485, 30, 1512135206996, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 0, 0, 10, 0, 0, 98, 1, 2, 0, 0, 0, 0
5486, 30, 1512135207061, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 0, 0, 12, 0, 0, 98, 1, 3, 0, 0, 0, 0
5487, 30, 1512135207121, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 0, 0, 14, 0, 0, 98, 1, 3, 0, 0, 0, 0
5488, 30, 1512135207183, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 0, 0, 16, 0, 0, 98, 1, 5, 0, 0, 0, 0
5489, 30, 1512135207235, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 1, 0, 0, 0, 0, 3, 0, 0, 16, 0, 0, 98, 1, 5, 0, 0, 0, 0
5490, 30, 1512135207290, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 3, 0, 0, 16, 0, 0, 98, 1, 5, 0, 0, 0, 0
5491, 30, 1512135207290, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 0, 0, 14, 0, 0, 98, 1, 6, 0, 0, 0, 0
5492, 31, 1512135305949, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
5493, 31, 1512135306049, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
5494, 31, 1512135306129, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0
5495, 31, 1512135306248, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0
5496, 31, 1512135306332, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 98, 0, 1, 0, 0, 0, 0
5497, 31, 1512135306415, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 99, 0, 1, 0, 1, 0, 0
5498, 31, 1512135306610, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 98, 0, 2, 0, 2, 0, 0
5499, 31, 1512135306707, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 99, 0, 3, 0, 3, 0, 0
5500, 31, 1512135306797, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 99, 0, 3, 0, 1, 0, 0
5501, 31, 1512135306899, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 99, 0, 4, 0, 1, 0, 0
5502, 31, 1512135306981, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 99, 0, 4, 0, 1, 0, 0
5503, 31, 1512135307047, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 98, 0, 4, 0, 0, 0, 0
5504, 31, 1512135307107, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 98, 0, 5, 0, 0, 0, 0
5505, 31, 1512135307183, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 98, 0, 4, 0, 0, 0, 0
5506, 31, 1512135307259, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 98, 0, 4, 0, 0, 0, 0
5507, 31, 1512135307322, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 98, 0, 4, 0, 0, 0, 0
5508, 31, 1512135307393, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 98, 0, 5, 0, 0, 0, 0
5509, 31, 1512135307473, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 98, 0, 5, 0, 0, 0, 0
5510, 31, 1512135307545, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 98, 0, 5, 0, 0, 0, 0
5511, 31, 1512135307609, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 0, 98, 0, 5, 0, 0, 0, 0
5512, 31, 1512135307692, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 0, 98, 0, 5, 0, 0, 0, 0
5513, 31, 1512135307761, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 99, 0, 5, 0, 0, 0, 0
5514, 31, 1512135307834, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 6, 0, 0, 99, 0, 6, 0, 0, 0, 0
5515, 31, 1512135307932, Female, No, 18 - 24, East Asian, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 7, 0, 0, 99, 0, 7, 0, 0, 0, 0
5516, 31, 1512135308002, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 10, 0, 0, 98, 0, 7, 0, 0, 0, 0
5517, 31, 1512135308065, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 13, 0, 0, 99, 0, 10, 0, 0, 0, 0
5518, 31, 1512135308143, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 0, 0, 13, 0, 0, 99, 0, 9, 0, 0, 0, 0
5519, 31, 1512135308239, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 8, 0, 0, 13, 0, 0, 98, 0, 9, 0, 0, 0, 0
5520, 31, 1512135308331, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 5, 0, 0, 14, 0, 0, 98, 0, 10, 0, 0, 0, 0
5521, 31, 1512135308391, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 10, 0, 0, 15, 0, 0, 99, 0, 11, 0, 0, 0, 0
5522, 31, 1512135308460, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 7, 0, 0, 13, 0, 0, 99, 0, 11, 0, 0, 0, 0
5523, 31, 1512135308515, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 9, 0, 0, 14, 0, 0, 99, 0, 11, 0, 0, 0, 0
5524, 31, 1512135308581, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 13, 0, 0, 99, 0, 9, 0, 0, 0, 0
5525, 31, 1512135308648, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 6, 0, 0, 12, 0, 0, 98, 0, 9, 0, 0, 0, 0
5526, 31, 1512135308741, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 13, 0, 0, 99, 0, 10, 0, 0, 0, 0
5527, 31, 1512135308812, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 14, 0, 0, 99, 0, 11, 0, 0, 0, 0
5528, 31, 1512135308893, Female, No, 18 - 24, East Asian, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 15, 0, 0, 99, 0, 12, 0, 0, 0, 0
